Model ID,0
1,440.0
2,2584.7466157022473
3,2513.0086850227904
4,23237.497932271453
5,19635.596159383596
7,45371.56764765647
8,10999.59832939367
12,6986.931866373303
13,5860.228478907626
15,4616.0
16,55848.49203425281
20,2915.6633134931753
21,16502.7110890514
23,9309.383315053688
26,42779.70337696138
27,44318.122954006074
32,5696.1465107561935
34,7999.740000000005
36,5993.35716799685
37,6988.1608988139715
40,7437.4000000000015
42,6607.219219550688
43,25070.594803552627
44,7138.049033174261
45,5252.682718372671
46,11851.620816328597
47,22512.698727607047
49,18434.0
51,14993.922399879224
52,24933.14907992303
55,36117.95999999999
56,6271.443384712167
60,6960.230124175902
61,22754.240000000005
62,10755.293951590538
63,29413.51999999999
66,39316.84886477296
67,57890.55377937332
71,9036.225890866164
72,4479.844643377714
73,1656.3999999999942
74,7294.162747731696
75,3394.8252044209876
76,18307.546258305618
77,25556.346971280538
78,4717.0
79,22392.307984862597
80,11488.187643049709
83,1377263.04
87,8035.759999999998
88,3478.686362292528
90,6768.912579816026
93,9278.742163030509
94,26731.484407143023
95,527580.4
97,8255.0
99,21143.774014754057
101,51045.00481546848
102,14824.959408915762
104,90889.0
105,920112.0
106,189820.0
107,100192.0
109,25049.28
111,78026.83845446508
112,31275.28
113,27231.099589579557
114,21895.9368759012
115,52760.0
116,3880.7030837748976
117,7924.604320134856
118,8366.694727501419
119,6679.075833040244
120,18641.614039669425
121,22526.17470563555
122,9297.631136384507
123,11052.716076489443
124,22166.374298532377
126,14795.252723017838
127,2603.524498038325
128,38657.505014507566
131,11423.290637990438
134,6045.360000000001
137,8813.849999999999
139,11452.915589146163
140,36103.51999999999
142,3388.908013909495
143,34126.414175848695
144,6510.037311659589
146,12719.657949803526
148,4890.966753349406
149,2895.725245309023
151,3800.0
153,3503.2424345789454
155,3786.293456059003
156,242687.94979657832
157,12720.0
158,33320.0
160,5457.936102594093
161,3925.0
162,11426.314720235698
163,2145.519999999997
167,6505.891939726636
168,1231.0
169,2591.6914657420166
173,34541.63153013391
174,47191.454028598586
175,4564.230446504646
176,2912.456650693948
177,7590.367754182552
178,12386.548414848061
179,2000.0
181,810.0056357828631
182,3961.274184082693
183,19820.67609004967
184,9871.971696438355
186,5301.963666626524
187,8631.97659264667
188,44316.0
189,10068.946177799953
190,5155.300708891298
192,33420.0
193,3371.9711341153497
195,21124.753297588737
196,22096.208945650524
198,12461.807332806908
201,3954.8149098759122
203,5981.505161746498
204,5231.525685024081
205,3987.382731550441
206,7931.0607013851595
207,4746.784799919358
208,8068.056978566772
212,2020.918726718123
213,14403.121397808185
214,7087.759422403294
217,24398.035314344474
218,6064.369250157019
219,800.0
220,131090.2738743843
221,10360.61896280594
224,9103.65530999096
227,19732.921489215172
228,5486.161241503155
229,41237.16
230,16738.20731928602
231,5853.967213821752
232,82834.42551114924
233,8720.393004037232
234,5289.088672956805
236,169380.59076202154
237,36029.78679455098
240,76212.0
243,89506.47999999998
244,19150.0
245,15913.418464751241
248,7070.6034565062355
249,4340.0
250,4544.77752177494
253,2983.8399999999965
254,1882.0977657922024
256,4414.183656040171
257,7454.002703452202
259,8937.689391123415
261,8012.0
263,7183.977952889328
264,21989.471359749077
265,651.0599999999977
266,5689.581634751011
267,11493.623832129706
268,35649.32000000001
269,1804.387015027541
270,7980.0
271,18605.049938387278
272,9883.890000000014
274,5009.519999999997
276,1262.0
277,4021.661496989352
279,2408.4426578491266
280,15470.301228482913
281,2137.747061745145
282,18645.28
284,44849.5
289,21321.95018030012
290,97700.0
291,135957.84000000003
292,4288.968160408748
293,43020.0
294,9734.871177294699
295,14088.0
296,7676.931334659557
297,14414.0
298,12192.782733088456
300,44670.61575577395
301,8760.519999999997
305,12795.504353765238
307,31500.0
309,44263.99908367974
312,143044.96839059886
313,15122.833528623203
318,8703.95
319,6366.778223371691
321,2719.381745878424
324,4009.0090546168626
325,16379.831289118925
327,15509.593342151817
328,12712.865594022514
330,21275.35926661451
331,5450.339774672486
335,108200.0
339,33000.0
341,17467.885821655695
342,78000.0
343,104400.0
344,5784.189189506167
347,30265.215919538157
348,5140.0
349,12000.0
350,17881.943212514685
351,187106.29413350314
352,84239.78411615263
353,16017.02570391894
355,5009.635168940521
356,11815.599156555714
357,25488.0
359,6600.806183397432
360,7419.908549018641
361,9267.717342096705
362,5230.559944499252
363,17393.4989161813
368,8057.235030596382
369,16684.17346197047
370,10020.663305071177
371,25525.39857310519
372,6711.435430530864
374,19438.638555889145
375,9176.368905732204
377,10490.075336714963
380,22395.420815732843
382,1534.729999999996
383,9704.224063734953
384,7325.987861519566
385,90108.4044581858
388,2572.526800981515
389,1597.6817785757146
390,58237.690984575725
392,40307.80987847061
393,42793.73785964484
394,4035.10464857038
395,644.320000000007
396,26105.85
397,25935.599999999977
398,108100.56
399,18633.164237419976
404,8001.990019485777
406,14719.168053748826
407,9068.0
