Model ID,0
1,440.0
2,1941.3631948780915
3,7453.98001972503
4,16597.82468055478
5,8197.665352842845
7,45854.90986927408
8,16969.826878362674
9,37756.31870296679
10,365422.0608994482
11,16311.115719042644
12,4279.184187208965
15,7745.473129512489
16,906.0
20,2857.051138229111
21,3481.742321339993
23,5206.590862353695
26,45588.00532624343
27,4908.119999999995
28,7023.0
30,6779.0
34,35361.88016968932
35,38888.0
36,5783.291078648067
37,5557.208578051273
42,1856.2445488808837
43,17717.16002186355
44,268.6399999999994
45,8843.801509260597
46,13451.320710617601
47,16867.95927194514
51,15125.25173875794
52,19475.53837837352
54,26353.98344712331
55,16769.98386129217
56,8314.086960907072
58,549200.0
60,7677.5341746896365
61,28644.0
62,12029.169067714403
63,1530.0
64,6050.799999999988
66,23148.89329152764
67,50324.243628628945
71,13347.101799686705
73,6458.204600867541
74,10147.449290352068
75,5681.194737000402
77,19717.986858973883
78,4717.9131097604995
79,11498.884621808327
80,3998.9377464093054
81,21270.579301696504
83,719702.52
88,11672.388992572165
90,8197.688396872754
91,49910.0
94,39937.22980520305
95,45831.31253406564
99,13044.32352080015
101,19639.809999999998
102,12413.584990466423
106,34360.0
111,88436.47186490316
113,10959.77393139111
114,25564.104405952367
116,6549.061295367451
117,6082.076877647815
118,15858.052938530946
119,5164.677415220238
120,18647.87524202512
121,4514.577394631752
122,7660.385716241713
123,6403.668420956852
124,8902.160007573872
125,29119.411801140057
126,13938.38399082667
127,5251.803149920141
128,11632.173720597304
129,40042.08
137,2932.7789594171604
139,8030.6339263507625
140,5500.0
142,8598.13657176949
143,17730.329831799612
144,44822.14
146,1816.0800000000017
147,448.04000000000815
148,5099.615286972447
149,3164.899389448792
150,17485.90000824426
151,3800.0
152,2900.0
153,2738.539786208702
155,2524.445463587994
156,26518.12971268071
157,8922.272580458412
158,25920.0
160,2588.0
161,2601.9223662515374
162,3863.5856891114963
163,3767.603057648191
167,9014.36956270297
168,167275.17722603076
169,10014.610900399477
170,20000.0
173,18154.15207723143
174,13949.644529521174
175,3834.237763151599
176,2944.3953825063977
177,6473.443181939477
178,14099.248493970083
181,7064.326403911421
182,11996.686698206127
184,3062.269246797217
185,2472.0
186,2241.819124316764
187,6236.735208411529
188,21350.783374355764
189,5174.610334437243
190,5179.475769600681
192,72342.64648186434
193,7853.681726871799
194,20336.0
195,16710.873029511655
196,11199.947313517661
201,4996.0685296676465
203,814.0
204,7737.285734338625
205,3502.7966120265983
206,6072.415948150849
207,9585.683113996927
208,5874.515463899981
209,167496.6780283788
211,9807.257103458302
212,3035.7361997819667
213,4114.1128645675235
214,7678.62134435603
215,5102.0
217,6626.064138838377
218,6787.590508962448
220,21852.257369207877
221,9181.880727123948
222,8366.446557529665
224,3978.1948003461453
225,3500.0
226,28200.0
227,14569.894384630934
228,8919.680938209991
230,4430.3365559307895
231,4790.051995104019
232,8848.984028644194
233,4295.577418310606
236,282189.1200000001
237,53678.58597243411
239,45588.0
240,485872.0
241,54895.330584668125
242,575000.0
243,16632.0
244,110792.0
245,34816.82125590826
246,7000.0
248,8578.888318897101
249,2794.6859767780707
250,2989.879705133875
251,16233.24043966577
254,125.91999999999825
255,2231.1862015827683
256,4594.5994353644255
257,6039.103117310413
259,9345.26975182632
261,8012.0
262,8750.128018111125
263,3370.153040869211
264,39038.87110958662
265,3510.7468584903786
266,5177.369901550453
269,1017.0
271,13839.831610227198
272,8179.396087757643
274,2837.9199999999983
275,1014.0
276,6912.6357852848
277,8838.592187607866
279,2101.6877931271206
280,11247.119999999995
281,12128.722933598574
282,21889.33801729052
288,3223.359999999986
290,38010.0
291,146225.2
292,3869.096467974678
293,6113.122497273113
294,12854.754337329829
295,14088.0
296,3729.3336849737643
297,6636.522393482898
298,11092.163841561398
300,31289.600000000006
305,24057.577717104537
306,26556.320000000007
307,40950.0
309,35114.802806064574
312,126642.68498745588
313,21604.479980932192
317,10000.0
319,6576.53841550908
321,3880.4600617302235
324,4151.684517943691
325,157736.6091488219
327,4756.149871534748
328,3006.9670167245013
330,14271.825874733759
331,3851.6201073094458
333,1632.0
335,120800.0
338,14000.0
341,24230.068592154938
344,12305.52661885978
347,18183.10723657539
348,2010.0
349,12000.0
350,29411.58851658758
351,95656.33682817695
352,19298.229154987243
353,1700.0
355,6248.282616820601
356,22059.011666636376
357,25488.0
358,8456.908418565263
359,9724.972414468166
360,5541.989999999991
361,4602.4816306133525
362,2228.875042599966
363,7509.410938282712
364,41230.16
366,47975.44
368,7131.93041124446
369,28222.699147875035
370,9702.856086493297
371,27156.229529146098
372,5777.449763354178
374,8323.028397096816
375,10079.521454256153
377,6942.564607291504
378,90291.43999999994
380,23633.25595886467
382,454.41999999999825
383,2990.0319801206892
384,6152.320175156449
385,123091.0
388,2517.413562347133
389,1601.1502962401698
390,91000.22700667508
392,44989.149918832656
394,3753.9776686336313
